Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
-0.247028223,-0.147590164,-3.285532077,0.6176532358
-0.729763775,-0.358897051,-3.581030847,-0.579045927
0.2326466549,-0.068272448,-2.734984559,0.8683020992
-0.340451987,-0.198542127,-3.36792751,0.0769017402
-0.303692574,-0.131053786,-3.458463262,0.611134767
-0.408242306,-0.163064408,-3.459768966,0.5015507306
-0.653607044,-0.303889921,-3.558309096,-0.40318303
-0.568830844,-0.208421076,-3.645469241,0.3951850236
-0.927108036,-0.318988258,-3.847767221,-0.549873113
-1.54343735,-0.55079275,-4.140335403,-1.286702573
-1.488023264,-0.544214646,-4.096736284,-1.102985316
-1.301355545,-0.464225558,-3.94331084,-1.000598382
-1.383705441,-0.498678713,-3.983757342,-1.249091485
-1.706776467,-0.691416275,-4.20629578,-1.764059003
-1.03149178,-0.314198428,-3.748827727,-0.565967588
-1.321313614,-0.381805069,-3.984747489,-1.022263474
-1.519569114,-0.559019529,-4.083004983,-1.606591247
-1.390873882,-0.43540241,-4.029506935,-1.234364793
-0.990598864,-0.267404451,-3.753433763,-0.555703318
-1.016780577,-0.270669182,-3.763213088,-0.587192763
-1.352196649,-0.501132497,-3.918099614,-1.401913528
-1.243372815,-0.318909508,-3.99446462,-0.813796448
-0.479161272,-0.177686138,-3.260618963,0.0789569919
-0.578720554,-0.200055084,-3.351027593,0.0189308671
-0.352121259,-0.230360487,-3.264249214,-0.014162764
-0.307465008,-0.282380074,-3.096800803,-0.128359642
-0.46376367,-0.25720101,-3.337170212,-0.160170126
-1.131018802,-0.492948669,-3.88972355,-1.059847785
0.0712976876,-0.062456082,-2.931827594,0.7821441305
-0.334372128,-0.055065458,-3.471768067,0.598062167
-1.006092739,-0.35220625,-3.952122024,0.0325979881
-0.538616496,-0.195849145,-3.517679942,0.3465604897
-0.504873325,-0.215682417,-3.478088298,-0.089551346
-0.416974124,-0.219047972,-3.403540314,0.4301031209
-0.535106155,-0.179475007,-3.553788392,0.3784382246
-0.719614963,-0.263111151,-3.704880044,0.1687754898
-1.226264288,-0.593989133,-3.809029897,-1.211318534
-1.304791156,-0.58528609,-3.866502626,-1.317553983
-0.222400495,-0.215724161,-2.948169155,0.0305521106
-0.181176737,-0.175154979,-2.956033535,0.0097601788
-0.664585813,-0.239068653,-3.530869271,-0.260923516
-0.354253703,-0.19590394,-3.141893025,-0.016617751
-0.290901928,-0.17135441,-3.067734617,-0.050931714
-0.443010192,-0.159877212,-3.339752594,-0.043360684
-0.44974822,-0.188200076,-3.279126301,-0.238618547
-0.13258568,-0.187828476,-2.874310607,0.1015502815
-0.249840623,-0.17608711,-3.217452421,0.0774577823
0.5696879675,0.140586306,-2.675945666,1.2316572
0.2858272081,0.109336935,-3.049170629,1.1188634095
-0.585013075,-0.214943006,-3.629499513,-0.144043206
-0.75708512,-0.337493867,-3.731590771,-0.315512379
0.4187441592,0.0171097619,-2.750612218,1.0805105369
-1.040729237,-0.272726136,-3.823940858,-0.483817176
-0.826624628,-0.17243818,-3.674316282,-0.281793562
-0.266660015,-0.055765185,-3.082501147,0.201999405
-0.483222454,-0.068622317,-3.361104348,0.0226468946
0.2111848984,0.0855457814,-2.74686167,0.7595922176
-1.12817465,-0.385979048,-3.804442441,-0.772860345
-0.434159852,-0.046326223,-3.344462798,0.103402934
-0.397998245,-0.001036593,-3.348332666,0.1702343497
-0.668253859,-0.056903285,-3.620525956,-0.064301962
0.0942351383,0.0555065877,-2.860620064,0.6361596883
0.0436480214,0.1001141496,-2.885338125,0.5554248514
-0.195049534,0.0848664586,-3.265338879,0.3992687008
-0.359125406,0.0304917095,-3.347071606,0.3744111802
-0.283567087,-0.119128135,-3.40465085,0.2599932445
-0.388260992,-0.10592616,-3.469687072,0.5103032697
0.1978357122,0.0200069156,-2.95993108,0.9114919809
-0.481083726,-0.142299811,-3.285384058,0.0223159999
-1.046326105,-0.283500512,-3.815526864,-0.640264791
-0.698966368,-0.184310107,-3.495138107,-0.298205072
-0.512339248,-0.031757637,-3.436178541,0.097986783
-0.583263175,-0.126163061,-3.425948001,-0.12938357
-0.500298379,-0.048162212,-3.39608924,-0.055453847
-0.15184413,-0.006932675,-3.081968949,0.4553446391
-0.70268612,-0.090207859,-3.609005664,-0.128706213
-0.646082399,-0.113413581,-3.518827338,-0.151313165
-0.308009716,0.0308423676,-3.228684346,0.2222986267
-0.702605567,-0.124163675,-3.581049513,-0.190602635
-0.449623194,0.0110969026,-3.437829098,0.1539336949
-0.558193408,-0.040928006,-3.474744326,-0.051360613
-0.548590951,0.0010905616,-3.561210853,0.0745068428
-0.853014003,-0.154107273,-3.7185663,-0.355727631
-0.427972227,-0.076485035,-3.269322316,-0.030045549
-0.932975047,-0.104723318,-3.866141449,-0.359202437
-0.286655625,0.042125565,-3.278552153,0.262255482
0.2604510917,0.1754921859,-2.680332758,0.6669459203
-0.55819727,-0.036982423,-3.523747783,0.0050280961
0.5684590972,0.2932487169,-2.400698882,0.9989197248
-0.733283686,-0.264774297,-3.670180109,-0.381357474
-0.040789467,-0.111867565,-2.974207048,0.2404953294
-0.579134058,-0.244336807,-3.514531927,-0.249135399
-0.656817132,-0.195370477,-3.689740169,0.3484389727
0.2459148923,0.0162293151,-2.772141637,0.8770824802
-0.599600588,-0.229704059,-3.589937701,0.2863554523
-0.43596657,-0.16708874,-3.486965997,0.0203708049
-0.290502425,-0.192300607,-3.234098797,0.0188388745
0.104421228,-0.033693468,-2.985726159,0.5277528227
0.0063991595,-0.058721502,-2.939305476,0.2983314555
-0.209809832,-0.125572564,-3.236592911,0.5814405809
-0.157919316,-0.069125122,-3.199078875,0.6182315413
-0.553441776,-0.136897288,-3.707797103,0.4643733743
-0.060771021,-0.144188995,-2.965132837,0.174734317
-0.628595414,-0.208826251,-3.686980021,0.3204776794
-0.165023047,-0.114121594,-3.152067454,0.1737781081
0.0428729133,-0.077341142,-2.992218265,0.7619101606
-0.014564761,-0.03056674,-3.232531639,0.8569915921
-0.66658026,-0.249294082,-3.717953663,0.2880832469
-0.359739279,-0.162600596,-3.416598468,0.1251428805
-0.866551028,-0.296934789,-3.586831195,-0.506605956
-0.811868086,-0.044380058,-3.824605791,-0.103314014
-0.854587138,-0.323156842,-3.713716546,-0.282410586
0.049213753,0.15671524,-2.921239193,0.4877839497
0.3149239888,0.0529743732,-2.799670465,0.9592362359
-0.175066448,0.0552907443,-3.129808332,0.2512049016
-0.436419835,0.0365782167,-3.492780452,0.1386079751
0.5461224142,0.3244272117,-2.584309152,0.9529453052
0.4550642502,0.0881969865,-2.760582829,0.9370644809
0.789000712,0.3482829665,-2.092598941,1.1858471952
-0.879690511,-0.131220507,-3.778640556,-0.260200287
-0.872368718,-0.068098911,-3.890244781,-0.099741645
0.0667898258,0.0272137828,-2.826044729,0.6197540964
-0.47302547,0.0214560324,-3.519098306,0.2143546731
-0.78080849,-0.102039162,-3.713774015,-0.165377523
-0.362791921,0.0196000932,-3.346151408,0.1789958517
-0.324421966,0.0436439937,-3.349813987,0.2624248489
0.8624567086,0.3970771014,-2.169843068,1.2148100733
0.1097305159,0.2320489085,-3.02604013,0.7082314082
-0.205061632,0.0553315471,-3.151368228,0.2791498592
-0.66572405,0.0013892042,-3.743251828,0.039808874
0.1169355702,0.2433900015,-3.075813298,0.7302455283
0.5615831891,0.3264488784,-2.521827875,1.0633317736
-0.216421676,0.1281393136,-3.331445521,0.4522561785
-0.502672261,0.0415108713,-3.58025538,0.1530590156
0.0403594388,0.1574589747,-3.085428703,0.6316442018
-0.133873342,0.1715277777,-3.350772254,0.5599752185
-0.681055109,-0.015270913,-3.763516638,0.0264627443
-0.037994757,0.1522198568,-3.314970639,0.6576170813
1.5038981308,0.6586482069,-1.599001673,1.6766274722
0.4061264996,0.340766014,-2.98276472,1.0830335046
0.7827190035,0.1746289293,-2.261643274,1.0191280657
0.5733075282,0.2303689769,-2.750032526,1.2575407925
0.7005582492,0.2267774967,-2.643506837,1.3292701276
0.0892711492,0.0490720215,-3.145865702,0.914276475
0.0719557949,0.0370524079,-2.71564269,0.3997159824
-0.108976488,0.141175767,-3.189077991,0.5251647961
-0.010232898,0.2248711911,-3.242143139,0.6364218194
-0.457151485,-0.037728669,-3.339936066,0.0111338744
-0.030694112,0.1426776323,-3.100103857,0.5190551766
0.077559253,0.2382507641,-3.099643268,0.6851158517
0.3766188416,0.2904587989,-2.73363052,0.8414760548
-0.226054049,0.1411254658,-3.414799418,0.3969151584
0.2632457428,0.2203929493,-2.764867942,0.7249393343
0.5890339137,0.4229833901,-2.635040293,1.0661150293
0.8030686398,0.4011746613,-2.266699677,1.2108499488
0.67035281,0.4149131293,-2.471020176,1.0986708588
-0.245090471,0.1366498238,-3.388013399,0.4222810615
-0.178707631,0.1563008612,-3.360215448,0.4505997463
0.2184524261,0.2547679473,-2.908498725,0.727725045
-0.179402196,0.1456965333,-3.313321648,0.4535041284
0.2979358829,0.3354110838,-2.944394979,0.874364238
-0.222227561,-0.126335538,-3.245148466,0.6179768851
0.6196116505,0.382400474,-2.558862269,1.0559950393
0.34723276,0.2862192471,-2.849330481,0.8649096763
0.0972799193,0.1737468588,-2.983417195,0.5988734102
0.0706957214,0.2364287441,-3.165644463,0.7339080157
0.1369980802,0.2049387016,-3.009408752,0.6457824205
0.0304697413,0.2030583711,-3.156571162,0.6356430492
0.3863484784,0.3020915342,-2.720502628,0.8230108554
1.1950167935,0.3779845738,-1.475777101,1.2135776895
0.588503904,0.3567740546,-2.492115394,1.0348441062
0.0898478145,0.2065404763,-3.11757241,0.7584753679
0.3268280948,0.2044290362,-2.719037839,0.7767131256
0.0141222003,0.0842660116,-3.01744115,0.4631244808
0.1444096159,0.0365094134,-2.988058377,0.8617752328
-0.046709391,-0.045293219,-3.14041971,0.4564755469
-0.042704129,0.1255143701,-3.189188758,0.5092732871
0.115427245,0.1572277793,-3.022317577,0.6360244534
0.3006850839,0.1103171368,-2.916341225,1.0228858948
0.1204203058,0.1776888886,-3.051048854,0.6735503212
0.3785595861,0.0830218807,-2.84790768,1.0755664808
0.4136440065,0.2710794925,-2.898815487,0.9815453453
-0.727155414,-0.206029432,-3.508149513,-0.347561483
-0.123535868,0.1336688971,-3.21117848,0.4569465432
0.0674745917,-0.013905992,-2.969610114,0.4770745298
-0.078828162,0.1454569888,-3.288707883,0.5088698844
0.8609564887,0.444298303,-2.205198339,1.2563582335
-0.256454712,0.1094783117,-3.3393483,0.3950053708
-0.178985654,0.118168496,-3.281575605,0.5037783517
-0.151653175,0.1049935675,-3.212285624,0.458137136
1.552408605,0.6733248649,-1.393535316,1.6629977409
0.1467890033,0.2081409168,-2.945480772,0.7140394227
1.1296704388,0.5524648796,-2.139376754,1.4722332949
1.4340650831,0.7040246246,-1.865372118,1.6539587465
0.1878149933,0.2475550674,-3.120336157,0.8464158417
-0.065775562,-0.033870196,-3.288360348,0.5354311456
-0.43312026,0.0071273678,-3.428870249,0.1857664371
-0.349106662,0.0508578871,-3.393011935,0.3061857527
-0.315290847,0.0642259067,-3.323151492,0.315295739
0.2400557875,0.2406054134,-2.837790661,0.7649825241
-0.0147242,0.1827428858,-3.150421147,0.6067597681
0.4451189733,0.3111167925,-2.65363969,0.9273342442
0.1239137636,0.0775416969,-2.935299495,0.6894943668
0.5892793022,0.4228068942,-2.696422646,1.0750002509
0.2668573419,0.2774436839,-2.968475361,0.8278332555
0.8315452857,0.4593045636,-2.509918778,1.2458978298
0.4520822443,0.3362532695,-2.854743885,0.9720308714
1.1464021156,0.5102043739,-1.976214478,1.3907716568
0.2018560238,0.2671251757,-3.131330049,0.8168326918
0.4890333628,0.381060629,-2.851485592,1.0163428072
0.936895154,0.4471782181,-2.225876925,1.2918798712
0.4263832249,0.0813931777,-2.636759121,0.9345970776
0.6257683393,0.0123422869,-2.22651817,0.9626901543
0.8967733951,0.089903836,-1.90085855,1.1899201116
0.6443686031,0.1666538739,-2.461466018,1.0837841881
0.7514769432,0.1363659234,-2.241641182,1.1211375596
1.080760752,0.3250687696,-1.984583631,1.3595561954
0.7084408001,0.1324724885,-2.27171308,1.1372384374
0.8090019086,0.0423193614,-2.033317231,1.1645830649
1.0394651473,0.3709776927,-1.999497414,1.3966508292
-0.077909944,0.1186888963,-3.103593648,0.5576959816
-0.087532773,0.0279260631,-3.123687101,0.4587340329
0.7413402923,0.1718984166,-2.223939308,1.0866192328
0.734451185,0.1200718928,-2.222527995,1.1378034974
0.4171985164,0.1256478446,-2.682845355,0.9233953938
0.5385331876,0.2277154303,-2.589610686,1.022674556
0.801728282,0.4654225239,-2.613283789,1.241468344
0.7774774999,0.4185480212,-2.612459342,1.1929597502
1.0143194999,0.4953670948,-2.359794731,1.3411762696
0.6914040163,0.3667408925,-2.627579701,1.0814447108
0.9966665872,0.417548934,-2.191324984,1.2188619687
0.6331670687,0.1463667984,-2.483474425,1.1843355969
0.4692384867,0.189066851,-2.595649531,0.9793815059
0.4964364369,0.2418001144,-2.823558232,1.090192621
0.637470192,0.2354746904,-2.509463688,1.0724394225
0.5737709705,0.2419455993,-2.664760314,1.1153547612
0.7644941265,0.3060508053,-2.470043119,1.209016704
0.6743434443,0.4357693025,-2.896829907,1.1988895618
0.5998195513,0.2676091154,-2.688674141,1.1722323598
0.7782164534,0.4151376227,-2.660456485,1.1837953359
0.9288975774,0.4797548422,-2.590970817,1.3216044634
0.8327974815,0.4273425691,-2.621759749,1.2513350883
1.210050361,0.5119983278,-2.095016243,1.4092456996
1.1340101278,0.4554306788,-2.208201902,1.4018990889
0.8350728335,0.4084204623,-2.580625587,1.2261289767
1.0184625408,0.4374643713,-2.275159599,1.293058499
1.0592960049,0.1604525944,-1.737125978,1.2663516839
1.1696677908,0.3194153529,-1.767410229,1.4079350568
1.2435425625,0.3584258809,-1.820877745,1.4529306801
1.1504711826,0.3665544272,-1.945693674,1.5379071657
-0.141678172,-0.014095781,-3.15538204,0.4728021288
0.7539023992,0.2481722371,-2.273768489,1.135558284
0.6187002146,0.197918069,-2.645185609,1.1848850916
1.1422557246,0.2661458524,-1.890292854,1.4424884345
1.0882584682,0.3007177771,-1.980792305,1.3353520163
1.2716483337,0.2854766082,-1.680980694,1.5089331787
1.1873535374,0.6119876047,-2.223696253,1.5039436744
1.5292565553,0.604844973,-1.77587475,1.6941142376
1.7228800083,0.7377436533,-1.648548159,1.8090078846
0.9411332402,0.4896913947,-2.691422022,1.3925539425
1.8501294577,0.7344254564,-1.799454703,1.9922591961
0.745503365,0.4690622492,-2.683238891,1.2085487906
1.0883441184,0.5053862168,-2.426427035,1.4315714372
1.5208702633,0.6576030325,-1.896371727,1.6779791032
1.1155638776,0.2719093295,-2.015917694,1.4431836965
1.637690415,0.5382737892,-1.453070651,1.8164411901
0.8770418981,0.265586887,-2.389374234,1.2919158363
1.3395862326,0.4544288504,-1.654227756,1.6622240788
0.4183755779,0.3269614659,-2.95253292,1.1165415214
0.4151463989,0.2973672494,-2.849042618,0.9043608437
0.4295942391,0.2516964711,-2.925760349,1.0359367006
1.0026872207,0.3662514527,-2.240759997,1.3808607098
0.9824364418,0.3511300897,-2.264819911,1.381377385
1.5295412221,0.4911549715,-1.551879654,1.6421837877
1.5606770113,0.5526245173,-1.626353381,1.6755866439
1.3079210675,0.579934375,-2.127262743,1.5593503484
1.1888440205,0.5152977725,-2.218103211,1.4682901239
0.868814433,0.2765148525,-2.244665936,1.2653030652
1.3031184178,0.300315431,-1.736872921,1.5223635804
1.5841513686,0.2960407589,-1.028361833,1.6271305226
1.1072849755,0.2772440546,-1.928839539,1.4421716763
1.164212655,0.2732399759,-1.826931868,1.4043575742
1.1934527224,0.2159996526,-1.689933676,1.4181478136
1.2350752716,0.2790665961,-1.714970145,1.4670503699
0.6648212343,-0.010099578,-2.281560404,1.0370389579
0.9797806118,0.3143980653,-2.211682752,1.3241666922
1.2900177669,0.2809960125,-1.585758043,1.4623873598
1.1677800593,0.1208285565,-1.608062706,1.3771238982
0.8440146146,0.1672358559,-2.261229684,1.2021893169
1.3173647601,0.2625830443,-1.391509565,1.4086028737
1.2255792156,0.2165726479,-1.57101559,1.3665017331
1.0426463459,0.1246287806,-1.717697343,1.1825184844
0.8106964504,0.1146566605,-2.074702758,1.060159718
1.5430193092,0.2433416198,-0.961404629,1.5442462496
1.3129846468,0.2276759519,-1.36083551,1.371048064
1.4320331216,0.8657361265,-2.187715657,1.8170399161
1.4189736067,0.7356914763,-2.245652367,1.8297876998
1.7231840761,0.8164294452,-1.989666768,1.9636795754
1.9942734909,0.9065173462,-1.572386409,2.1283390381
2.0944100073,1.0074885493,-1.627990782,2.2522257739
1.1754421718,0.4435058383,-2.117292888,1.5533338959
1.3944484471,0.8111689692,-2.229202475,1.8297046318
2.3607689615,1.6138433281,-1.063462893,2.4619452838
2.4897854658,1.4014343668,-1.216867118,2.4996688711
1.4756702092,0.779939728,-2.248418498,1.8217533339
1.5275798211,0.7458250459,-2.163921937,1.8347439096
1.2403736875,0.525511758,-2.619780792,1.7084176292
1.71093286,0.7273181534,-1.943651455,1.9472748923
2.2005430317,0.9632630689,-1.40117054,2.2998127555
1.9106452325,0.7609774373,-1.646504794,2.0092196316
1.885165501,0.7912719112,-1.586924069,2.0105291593
0.5018621782,0.2638091216,-2.718317412,1.0411535244
1.1660606787,0.4350666718,-2.018030713,1.4504508174
1.2566456021,0.6080720666,-2.006004853,1.6293416248
1.4457087543,0.5481369828,-1.72077953,1.6978417185
0.9536778668,0.2789310838,-2.180204016,1.3029715243
1.13527121,0.4300121267,-2.239993586,1.5330225032
1.4611102213,0.5094026696,-1.868003541,1.7069678392
0.9878180956,0.3246394403,-2.270103068,1.3905484399
1.6325912518,0.6035258819,-1.589332322,1.7637307543
1.3755733389,0.4155939241,-1.663666416,1.5669932479
1.487841408,0.4970683586,-1.722625467,1.7392519738
1.2505305783,0.481577569,-2.203815376,1.6013284487
1.5526087888,0.5884658791,-1.641898569,1.7776097563
0.8210930275,0.2577523914,-2.439777732,1.2762711424
1.1675727382,0.4779134031,-2.300306191,1.5981532072
1.6255469644,0.4969248257,-1.53753988,1.7733142331
0.9057288039,0.3448064675,-2.425180722,1.332031517
1.6795503104,0.5624425583,-1.592737184,1.82678235
1.0379051147,0.4413064986,-2.472986483,1.5341118344
1.2913329502,0.3990607839,-1.807120686,1.5586586559
1.4751822293,0.5078744031,-1.829697684,1.7488780134
1.8580808452,0.5670374449,-1.13760945,1.8471412746
1.5884444409,0.4584211024,-1.479748867,1.7109327933
1.8715399989,0.5543805493,-1.030259461,1.8691734054
1.8062924759,0.5769341562,-1.196969782,1.8695777033
1.4957716627,0.4266510529,-1.634847774,1.6902336959
1.1365603944,0.3778365706,-2.032875611,1.4892243175
1.4551348726,0.1726417686,-1.191858623,1.5422921081
1.0284163922,0.2451964445,-2.105534658,1.4061279179
1.3600025384,0.673618112,-1.926844578,1.760050123
1.0746731929,0.4707241603,-2.111552988,1.5724854743
0.972938572,0.4368644553,-2.192186187,1.4769831432
1.389291017,0.5953763872,-1.809187049,1.6917963026
1.9312999952,0.5403163869,-0.980332421,1.9365802543
1.293043304,0.3657915276,-1.760701453,1.5299829905
1.4947898761,0.3926934811,-1.663781977,1.715981637
1.5397714432,0.4272806298,-1.455324753,1.7178297041
1.905420405,0.47269258,-0.794618873,1.8408392962
1.1006791488,0.2464290154,-1.815894283,1.2904540139
1.3779019824,0.3706783561,-1.828599775,1.6926873521
1.400197825,0.3947076957,-1.723569298,1.6071660951
1.0032908949,0.2332502555,-2.118394562,1.3527712418
1.9107524966,0.4567579009,-0.874721976,1.8713225026
1.3296284451,0.2929828728,-1.503107601,1.508651601
1.3261940424,0.2464549465,-1.52181744,1.4622975685
1.5728347176,0.2133501431,-0.972332956,1.5837472862
1.2500223105,0.289261937,-1.74639689,1.5066874281
1.4462282509,0.3718383887,-1.530637143,1.6553702036
1.6655969798,0.3894222038,-1.054323391,1.6936737873
1.7635390869,0.4530887945,-0.979257649,1.769370128
0.8059840389,0.3586967853,-2.64349098,1.3881398884
2.5804669027,1.0508573173,-0.731245342,2.5152338062
1.8665834155,0.5211486994,-0.895762273,1.9544705197
1.6005838522,0.5765596809,-1.390001165,1.8504295583
1.9467277849,0.9250129186,-1.335517957,2.060308553
1.5485350852,0.4919564671,-1.715133768,1.7553561762
1.2064119636,0.5211455928,-2.082643501,1.5927818353
1.7204117236,0.6681702556,-1.501510494,1.8923605458
1.278701826,0.4831560743,-2.01706408,1.6342179868
1.3820028668,0.417548934,-1.813504907,1.626553271
1.5224066359,0.5654624569,-1.743460058,1.7770181478
1.211351685,0.5196856166,-2.249698541,1.612132532
1.5821724555,0.5670374449,-1.780246931,1.8476556916
2.1625384708,0.7081888625,-0.919894533,2.1340903556
1.844170245,0.6096153199,-1.352022363,1.9888478003
1.8840747473,0.6690763476,-1.346783561,1.9947561825
1.8051403051,0.5731118771,-1.491798051,1.912053786
1.5056961691,0.5893788034,-2.005570262,1.8227922892
1.5463399935,0.5514212813,-1.796208492,1.8248669141
1.9245664015,0.6514475598,-1.341304696,2.0414887662
